id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year
65.0,33.0,Manchester United,46.0,Leicester,1-0,2-1,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2018
66.0,34.0,Newcastle,47.0,Tottenham,1-2,1-2,-1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
67.0,35.0,Bournemouth,43.0,Cardiff,1-0,2-0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
68.0,36.0,Fulham,52.0,Crystal Palace,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018
69.0,37.0,Huddersfield,49.0,Chelsea,0-2,0-3,-2.0,-1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
70.0,38.0,Watford,51.0,Brighton,1-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
71.0,39.0,Wolves,45.0,Everton,1-1,2-2,-1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2018
72.0,40.0,Liverpool,48.0,West Ham,2-0,4-0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2018
73.0,41.0,Southampton,44.0,Burnley,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
74.0,42.0,Arsenal,50.0,Manchester City,0-1,0-2,-2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
75.0,43.0,Cardiff,34.0,Newcastle,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
77.0,45.0,Everton,41.0,Southampton,2-0,2-1,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
78.0,46.0,Leicester,39.0,Wolves,2-0,2-0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
79.0,47.0,Tottenham,36.0,Fulham,1-0,3-1,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2018
80.0,48.0,West Ham,35.0,Bournemouth,1-0,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2018
81.0,49.0,Chelsea,42.0,Arsenal,2-2,3-2,0.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
76.0,44.0,Burnley,38.0,Watford,1-1,1-3,-2.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2018
82.0,50.0,Manchester City,37.0,Huddersfield,3-1,6-1,4.0,1.0,5.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2018
83.0,51.0,Brighton,33.0,Manchester United,3-1,3-2,2.0,-1.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
84.0,52.0,Crystal Palace,40.0,Liverpool,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
85.0,39.0,Wolves,50.0,Manchester City,0-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018
86.0,42.0,Arsenal,48.0,West Ham,1-1,3-1,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018
87.0,35.0,Bournemouth,45.0,Everton,0-0,2-2,-1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2018
89.0,37.0,Huddersfield,43.0,Cardiff,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
90.0,41.0,Southampton,46.0,Leicester,0-0,1-2,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2018
91.0,40.0,Liverpool,51.0,Brighton,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
92.0,38.0,Watford,52.0,Crystal Palace,0-0,2-1,2.0,-1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2018
88.0,36.0,Fulham,44.0,Burnley,3-2,4-2,1.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
93.0,34.0,Newcastle,49.0,Chelsea,0-0,1-2,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2018
94.0,33.0,Manchester United,47.0,Tottenham,0-0,0-3,-2.0,-1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2018
95.0,46.0,Leicester,40.0,Liverpool,0-2,1-2,-1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
96.0,51.0,Brighton,36.0,Fulham,0-1,2-2,-1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2018
98.0,49.0,Chelsea,35.0,Bournemouth,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018
99.0,52.0,Crystal Palace,41.0,Southampton,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2018
100.0,45.0,Everton,37.0,Huddersfield,1-1,1-1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
101.0,48.0,West Ham,39.0,Wolves,0-0,0-1,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
102.0,50.0,Manchester City,34.0,Newcastle,1-1,2-1,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
103.0,43.0,Cardiff,42.0,Arsenal,1-1,2-3,0.0,-1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2018
97.0,44.0,Burnley,33.0,Manchester United,0-2,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
104.0,38.0,Watford,47.0,Tottenham,0-0,2-1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2018
105.0,47.0,Tottenham,40.0,Liverpool,0-1,1-2,-2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2018
106.0,35.0,Bournemouth,46.0,Leicester,3-0,4-2,3.0,-1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2018
107.0,49.0,Chelsea,43.0,Cardiff,2-1,4-1,1.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2018
108.0,37.0,Huddersfield,52.0,Crystal Palace,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
109.0,50.0,Manchester City,36.0,Fulham,2-0,3-0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
110.0,34.0,Newcastle,42.0,Arsenal,0-0,1-2,-2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2018
111.0,38.0,Watford,33.0,Manchester United,0-2,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
112.0,39.0,Wolves,44.0,Burnley,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
113.0,45.0,Everton,48.0,West Ham,1-2,1-3,-2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
114.0,41.0,Southampton,51.0,Brighton,1-0,2-2,1.0,-1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2018
115.0,36.0,Fulham,38.0,Watford,0-1,1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
116.0,44.0,Burnley,35.0,Bournemouth,2-0,4-0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2018
117.0,43.0,Cardiff,50.0,Manchester City,0-3,0-5,-4.0,-1.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2018
118.0,52.0,Crystal Palace,34.0,Newcastle,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
119.0,46.0,Leicester,37.0,Huddersfield,1-1,3-1,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018
120.0,40.0,Liverpool,41.0,Southampton,3-0,3-0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
121.0,33.0,Manchester United,39.0,Wolves,1-0,1-1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
122.0,51.0,Brighton,47.0,Tottenham,0-1,1-2,-1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2018
123.0,48.0,West Ham,49.0,Chelsea,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
124.0,42.0,Arsenal,45.0,Everton,0-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2018
125.0,48.0,West Ham,33.0,Manchester United,2-0,3-1,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2018
126.0,42.0,Arsenal,38.0,Watford,0-0,2-0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2018
127.0,45.0,Everton,36.0,Fulham,0-0,3-0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2018
128.0,37.0,Huddersfield,47.0,Tottenham,0-2,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
129.0,50.0,Manchester City,51.0,Brighton,1-0,2-0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
130.0,34.0,Newcastle,46.0,Leicester,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
131.0,39.0,Wolves,41.0,Southampton,0-0,2-0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2018
132.0,49.0,Chelsea,40.0,Liverpool,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018
133.0,43.0,Cardiff,44.0,Burnley,0-0,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2018
134.0,35.0,Bournemouth,52.0,Crystal Palace,1-0,2-1,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2018
135.0,51.0,Brighton,48.0,West Ham,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
136.0,44.0,Burnley,37.0,Huddersfield,1-0,1-1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
137.0,52.0,Crystal Palace,39.0,Wolves,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
139.0,46.0,Leicester,45.0,Everton,1-1,1-2,0.0,-1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018
143.0,47.0,Tottenham,43.0,Cardiff,1-0,1-0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
144.0,38.0,Watford,35.0,Bournemouth,0-3,0-4,-4.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
141.0,33.0,Manchester United,34.0,Newcastle,0-2,3-2,-1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2018
138.0,36.0,Fulham,42.0,Arsenal,1-1,1-5,-2.0,-2.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2018
142.0,41.0,Southampton,49.0,Chelsea,0-1,0-3,-2.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2018
140.0,40.0,Liverpool,50.0,Manchester City,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
148.0,49.0,Chelsea,33.0,Manchester United,1-0,2-2,-1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2018
146.0,35.0,Bournemouth,41.0,Southampton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
147.0,43.0,Cardiff,36.0,Fulham,2-2,4-2,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2018
151.0,50.0,Manchester City,44.0,Burnley,1-0,5-0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2018
152.0,34.0,Newcastle,51.0,Brighton,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
153.0,48.0,West Ham,47.0,Tottenham,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
154.0,39.0,Wolves,38.0,Watford,0-2,0-2,-2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
150.0,37.0,Huddersfield,40.0,Liverpool,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
149.0,45.0,Everton,52.0,Crystal Palace,0-0,2-0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018
145.0,42.0,Arsenal,46.0,Leicester,1-1,3-1,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2018
155.0,51.0,Brighton,39.0,Wolves,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
158.0,36.0,Fulham,35.0,Bournemouth,0-1,0-3,-2.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018
160.0,40.0,Liverpool,43.0,Cardiff,1-0,4-1,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2018
162.0,41.0,Southampton,34.0,Newcastle,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
164.0,38.0,Watford,37.0,Huddersfield,2-0,3-0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
159.0,46.0,Leicester,48.0,West Ham,0-1,1-1,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018
156.0,44.0,Burnley,49.0,Chelsea,0-1,0-4,-3.0,-1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2018
157.0,52.0,Crystal Palace,42.0,Arsenal,1-0,2-2,-1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2018
161.0,33.0,Manchester United,45.0,Everton,1-0,2-1,2.0,-1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2018
163.0,47.0,Tottenham,50.0,Manchester City,0-1,0-1,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
166.0,35.0,Bournemouth,33.0,Manchester United,1-1,1-2,0.0,-1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
167.0,43.0,Cardiff,46.0,Leicester,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
169.0,45.0,Everton,51.0,Brighton,1-1,3-1,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2018
172.0,34.0,Newcastle,38.0,Watford,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
173.0,48.0,West Ham,44.0,Burnley,1-1,4-2,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2018
165.0,42.0,Arsenal,40.0,Liverpool,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018
174.0,39.0,Wolves,47.0,Tottenham,0-2,2-3,-2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2018
171.0,50.0,Manchester City,41.0,Southampton,4-1,6-1,4.0,1.0,6.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018
168.0,49.0,Chelsea,52.0,Crystal Palace,1-0,3-1,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2018
170.0,37.0,Huddersfield,36.0,Fulham,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
176.0,43.0,Cardiff,51.0,Brighton,1-1,2-1,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
179.0,37.0,Huddersfield,48.0,West Ham,1-0,1-1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
180.0,46.0,Leicester,44.0,Burnley,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
183.0,34.0,Newcastle,35.0,Bournemouth,2-1,2-1,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
184.0,41.0,Southampton,38.0,Watford,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
178.0,52.0,Crystal Palace,47.0,Tottenham,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
181.0,40.0,Liverpool,36.0,Fulham,1-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
177.0,49.0,Chelsea,45.0,Everton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
175.0,42.0,Arsenal,39.0,Wolves,0-1,1-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018
182.0,50.0,Manchester City,33.0,Manchester United,1-0,3-1,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2018
186.0,51.0,Brighton,46.0,Leicester,1-0,1-1,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018
188.0,45.0,Everton,43.0,Cardiff,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
189.0,36.0,Fulham,41.0,Southampton,2-1,3-2,1.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2018
190.0,33.0,Manchester United,52.0,Crystal Palace,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
192.0,38.0,Watford,40.0,Liverpool,0-0,0-3,-1.0,-2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2018
193.0,48.0,West Ham,50.0,Manchester City,0-3,0-4,-3.0,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
191.0,47.0,Tottenham,49.0,Chelsea,2-0,3-1,3.0,-1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2018
185.0,35.0,Bournemouth,42.0,Arsenal,1-1,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
194.0,39.0,Wolves,37.0,Huddersfield,0-1,0-2,-2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
187.0,44.0,Burnley,34.0,Newcastle,1-2,1-2,-1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
196.0,43.0,Cardiff,39.0,Wolves,0-1,2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
198.0,52.0,Crystal Palace,44.0,Burnley,1-0,2-0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018
199.0,37.0,Huddersfield,51.0,Brighton,1-1,1-2,-1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
200.0,46.0,Leicester,38.0,Watford,2-0,2-0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
202.0,50.0,Manchester City,35.0,Bournemouth,1-1,3-1,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2018
203.0,34.0,Newcastle,48.0,West Ham,0-1,0-3,-2.0,-1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018
204.0,41.0,Southampton,33.0,Manchester United,2-2,2-2,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
197.0,49.0,Chelsea,36.0,Fulham,1-0,2-0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
195.0,42.0,Arsenal,47.0,Tottenham,1-2,4-2,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2018
201.0,40.0,Liverpool,45.0,Everton,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
205.0,35.0,Bournemouth,37.0,Huddersfield,2-1,2-1,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
206.0,51.0,Brighton,52.0,Crystal Palace,3-0,3-1,3.0,-1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
210.0,48.0,West Ham,43.0,Cardiff,0-0,3-1,3.0,-1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2018
209.0,38.0,Watford,50.0,Manchester City,0-1,1-2,-2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2018
207.0,44.0,Burnley,40.0,Liverpool,0-0,1-3,-1.0,-1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2018
208.0,36.0,Fulham,46.0,Leicester,1-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
211.0,39.0,Wolves,49.0,Chelsea,0-1,2-1,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018
213.0,45.0,Everton,34.0,Newcastle,1-1,1-1,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
212.0,33.0,Manchester United,42.0,Arsenal,1-1,2-2,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2018
214.0,47.0,Tottenham,41.0,Southampton,1-0,3-1,3.0,-1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2018
216.0,35.0,Bournemouth,40.0,Liverpool,0-1,0-4,-3.0,-1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2018
215.0,42.0,Arsenal,37.0,Huddersfield,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018
217.0,44.0,Burnley,51.0,Brighton,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
218.0,43.0,Cardiff,41.0,Southampton,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018
222.0,33.0,Manchester United,36.0,Fulham,3-0,4-1,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2018
224.0,48.0,West Ham,52.0,Crystal Palace,0-1,3-2,2.0,-1.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2018
219.0,49.0,Chelsea,50.0,Manchester City,1-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018
221.0,46.0,Leicester,47.0,Tottenham,0-1,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2018
223.0,34.0,Newcastle,39.0,Wolves,1-1,1-2,0.0,-1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
220.0,45.0,Everton,38.0,Watford,1-0,2-2,-1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2018
